image,run,strategy,moves_taken,completed,first_move,ensemble_agreement_count,ensemble_total_considered,agreement_rate,error
test12,6,depth,,,,8.0,15.0,0.5333333333333333,
test12,6,monte_carlo,,,,13.0,15.0,0.8666666666666667,
test12,6,mcts,,,,4.0,15.0,0.26666666666666666,
test12,6,expectimax,,,,10.0,15.0,0.6666666666666666,
test12,6,softmax,,,,11.0,15.0,0.7333333333333333,
test12,7,depth,8.0,True,,,,,
test12,7,monte_carlo,9.0,True,,,,,
test12,7,mcts,16.0,True,,,,,
test12,7,expectimax,16.0,True,,,,,
test12,7,softmax,9.0,True,,,,,
test12,7,ensemble,21.0,True,,,,,
test12,7,depth,,,,5.0,10.0,0.5,
test12,7,monte_carlo,,,,7.0,10.0,0.7,
test12,7,mcts,,,,5.0,10.0,0.5,
test12,7,expectimax,,,,3.0,10.0,0.3,
test12,7,softmax,,,,4.0,10.0,0.4,
test12,8,depth,18.0,True,,,,,
test12,8,monte_carlo,14.0,True,,,,,
test12,8,mcts,17.0,True,,,,,
test12,8,expectimax,11.0,True,,,,,
test12,8,softmax,15.0,True,,,,,
test12,8,ensemble,20.0,True,,,,,
test12,8,depth,,,,10.0,16.0,0.625,
test12,8,monte_carlo,,,,10.0,16.0,0.625,
test12,8,mcts,,,,7.0,16.0,0.4375,
test12,8,expectimax,,,,7.0,16.0,0.4375,
test12,8,softmax,,,,15.0,16.0,0.9375,
test12,9,depth,18.0,True,,,,,
test12,9,monte_carlo,12.0,True,,,,,
test12,9,mcts,24.0,True,,,,,
test12,9,expectimax,12.0,True,,,,,
test12,9,softmax,14.0,True,,,,,
test12,9,ensemble,5.0,True,,,,,
test12,9,depth,,,,1.0,3.0,0.3333333333333333,
test12,9,monte_carlo,,,,3.0,3.0,1.0,
test12,9,mcts,,,,1.0,3.0,0.3333333333333333,
test12,9,expectimax,,,,2.0,3.0,0.6666666666666666,
test12,9,softmax,,,,3.0,3.0,1.0,
test12,10,depth,14.0,True,,,,,
test12,10,monte_carlo,14.0,True,,,,,
test12,10,mcts,34.0,True,,,,,
test12,10,expectimax,13.0,True,,,,,
test12,10,softmax,13.0,True,,,,,
test12,10,ensemble,8.0,True,,,,,
test12,10,depth,,,,5.0,6.0,0.8333333333333334,
test12,10,monte_carlo,,,,5.0,6.0,0.8333333333333334,
test12,10,mcts,,,,2.0,6.0,0.3333333333333333,
test12,10,expectimax,,,,4.0,6.0,0.6666666666666666,
test12,10,softmax,,,,5.0,6.0,0.8333333333333334,
test12,11,depth,17.0,True,,,,,
test12,11,monte_carlo,15.0,True,,,,,
test12,11,mcts,16.0,True,,,,,
test12,11,expectimax,22.0,True,,,,,
test12,11,softmax,18.0,True,,,,,
test12,11,ensemble,12.0,True,,,,,
test12,11,depth,,,,5.0,10.0,0.5,
test12,11,monte_carlo,,,,9.0,10.0,0.9,
test12,11,mcts,,,,3.0,10.0,0.3,
test12,11,expectimax,,,,7.0,10.0,0.7,
test12,11,softmax,,,,7.0,10.0,0.7,
test12,12,depth,13.0,True,,,,,
test12,12,monte_carlo,10.0,True,,,,,
test12,12,mcts,13.0,True,,,,,
test12,12,expectimax,11.0,True,,,,,
test12,12,softmax,19.0,True,,,,,
test12,12,ensemble,15.0,True,,,,,
test12,12,depth,,,,7.0,10.0,0.7,
test12,12,monte_carlo,,,,8.0,10.0,0.8,
test12,12,mcts,,,,2.0,10.0,0.2,
test12,12,expectimax,,,,7.0,10.0,0.7,
test12,12,softmax,,,,8.0,10.0,0.8,
test12,13,depth,14.0,True,,,,,
test12,13,monte_carlo,9.0,True,,,,,
test12,13,mcts,9.0,True,,,,,
test12,13,expectimax,21.0,True,,,,,
test12,13,softmax,16.0,True,,,,,
test12,13,ensemble,9.0,True,,,,,
test12,13,depth,,,,7.0,8.0,0.875,
test12,13,monte_carlo,,,,6.0,8.0,0.75,
test12,13,mcts,,,,3.0,8.0,0.375,
test12,13,expectimax,,,,6.0,8.0,0.75,
test12,13,softmax,,,,5.0,8.0,0.625,
test12,14,depth,10.0,True,,,,,
test12,14,monte_carlo,16.0,True,,,,,
test12,14,mcts,34.0,True,,,,,
test12,14,expectimax,12.0,True,,,,,
test12,14,softmax,11.0,True,,,,,
test12,14,ensemble,18.0,True,,,,,
test12,14,depth,,,,8.0,14.0,0.5714285714285714,
test12,14,monte_carlo,,,,11.0,14.0,0.7857142857142857,
test12,14,mcts,,,,7.0,14.0,0.5,
test12,14,expectimax,,,,9.0,14.0,0.6428571428571429,
test12,14,softmax,,,,9.0,14.0,0.6428571428571429,
test12,15,depth,15.0,True,,,,,
test12,15,monte_carlo,16.0,True,,,,,
test12,15,mcts,11.0,True,,,,,
test12,15,expectimax,17.0,True,,,,,
test12,15,softmax,11.0,True,,,,,
test12,15,ensemble,16.0,True,,,,,
test12,15,depth,,,,7.0,12.0,0.5833333333333334,
test12,15,monte_carlo,,,,10.0,12.0,0.8333333333333334,
test12,15,mcts,,,,7.0,12.0,0.5833333333333334,
test12,15,expectimax,,,,4.0,12.0,0.3333333333333333,
test12,15,softmax,,,,9.0,12.0,0.75,
test12,16,depth,17.0,True,,,,,
test12,16,monte_carlo,7.0,True,,,,,
test12,16,mcts,24.0,True,,,,,
test12,16,expectimax,17.0,True,,,,,
test12,16,softmax,12.0,True,,,,,
test12,16,ensemble,13.0,True,,,,,
test12,16,depth,,,,8.0,11.0,0.7272727272727273,
test12,16,monte_carlo,,,,7.0,11.0,0.6363636363636364,
test12,16,mcts,,,,6.0,11.0,0.5454545454545454,
test12,16,expectimax,,,,8.0,11.0,0.7272727272727273,
test12,16,softmax,,,,9.0,11.0,0.8181818181818182,
test12,17,depth,13.0,True,,,,,
test12,17,monte_carlo,15.0,True,,,,,
test12,17,mcts,10.0,True,,,,,
test12,17,expectimax,22.0,True,,,,,
test12,17,softmax,17.0,True,,,,,
test12,17,ensemble,18.0,True,,,,,
test12,17,depth,,,,4.0,8.0,0.5,
test12,17,monte_carlo,,,,5.0,8.0,0.625,
test12,17,mcts,,,,6.0,8.0,0.75,
test12,17,expectimax,,,,5.0,8.0,0.625,
test12,17,softmax,,,,7.0,8.0,0.875,
test12,18,depth,10.0,True,,,,,
test12,18,monte_carlo,6.0,True,,,,,
test12,18,mcts,19.0,True,,,,,
test12,18,expectimax,15.0,True,,,,,
test12,18,softmax,16.0,True,,,,,
